disease,integration type,experiment,threshold,features,accuracy,test instances,train instances,total_instances
Dermatitis,single,GDS2382,90,90,100,6,11,17
Dermatitis,single,GDS2484,90,10,25,2,4,6
Dermatitis,single,GDS2484,90,20,25,2,4,6
Dermatitis,single,GDS2484,90,30,25,2,4,6
Dermatitis,single,GDS2484,90,40,25,2,4,6
Dermatitis,single,GDS2484,90,50,25,2,4,6
Dermatitis,single,GDS2484,90,60,25,2,4,6
Dermatitis,single,GDS2484,90,70,25,2,4,6
Dermatitis,single,GDS2484,90,80,25,2,4,6
Dermatitis,single,GDS2484,90,90,25,2,4,6
Dermatitis,multi,GDS2381,10,10,100,39,1,40
Dermatitis,multi,GDS2381,10,20,100,39,1,40
Dermatitis,multi,GDS2381,10,30,100,39,1,40
Dermatitis,multi,GDS2381,10,40,100,39,1,40
Dermatitis,multi,GDS2382,10,10,0,39,1,40
Dermatitis,multi,GDS2382,10,20,0,39,1,40
Dermatitis,multi,GDS2382,10,30,0,39,1,40
Dermatitis,multi,GDS2382,10,40,0,39,1,40
Dermatitis,multi,GDS2484,10,10,0,40,0,40
Dermatitis,multi,GDS2484,10,20,0,40,0,40
Dermatitis,multi,GDS2484,10,30,0,40,0,40
Dermatitis,multi,GDS2484,10,40,0,40,0,40
Dermatitis,multi,GDS2381,20,10,66.6667,37,3,40
Dermatitis,multi,GDS2381,20,20,66.6667,37,3,40
Dermatitis,multi,GDS2381,20,30,66.6667,37,3,40
Dermatitis,multi,GDS2381,20,40,66.6667,37,3,40
Dermatitis,multi,GDS2382,20,10,66.6667,37,3,40
Dermatitis,multi,GDS2382,20,20,66.6667,37,3,40
Dermatitis,multi,GDS2382,20,30,66.6667,37,3,40
Dermatitis,multi,GDS2382,20,40,66.6667,37,3,40
Dermatitis,multi,GDS2484,20,10,0,39,1,40
Dermatitis,multi,GDS2484,20,20,0,39,1,40
Dermatitis,multi,GDS2484,20,30,0,39,1,40
Dermatitis,multi,GDS2484,20,40,0,39,1,40
Dermatitis,multi,GDS2381,30,10,75,36,4,40
Dermatitis,multi,GDS2381,30,20,75,36,4,40
Dermatitis,multi,GDS2381,30,30,75,36,4,40
Dermatitis,multi,GDS2381,30,40,75,36,4,40
Dermatitis,multi,GDS2382,30,10,60,35,5,40
Dermatitis,multi,GDS2382,30,20,60,35,5,40
Dermatitis,multi,GDS2382,30,30,60,35,5,40
Dermatitis,multi,GDS2382,30,40,60,35,5,40
Dermatitis,multi,GDS2484,30,10,0,39,1,40
Dermatitis,multi,GDS2484,30,20,0,39,1,40
Dermatitis,multi,GDS2484,30,30,0,39,1,40
Dermatitis,multi,GDS2484,30,40,0,39,1,40
Dermatitis,multi,GDS2381,40,10,75,36,4,40
Dermatitis,multi,GDS2381,40,20,75,36,4,40
Dermatitis,multi,GDS2381,40,30,75,36,4,40
Dermatitis,multi,GDS2381,40,40,75,36,4,40
Dermatitis,multi,GDS2382,40,10,66.6667,34,6,40
Dermatitis,multi,GDS2382,40,20,66.6667,34,6,40
Dermatitis,multi,GDS2382,40,30,66.6667,34,6,40
Dermatitis,multi,GDS2382,40,40,66.6667,34,6,40
Dermatitis,multi,GDS2484,40,10,0,38,2,40
Dermatitis,multi,GDS2484,40,20,0,38,2,40
Dermatitis,multi,GDS2484,40,30,0,38,2,40
Dermatitis,multi,GDS2484,40,40,0,38,2,40
Dermatitis,multi,GDS2381,50,10,80,35,5,40
Dermatitis,multi,GDS2381,50,20,80,35,5,40
Dermatitis,multi,GDS2381,50,30,80,35,5,40
Dermatitis,multi,GDS2381,50,40,60,35,5,40
Dermatitis,multi,GDS2382,50,10,62.5,32,8,40
Dermatitis,multi,GDS2382,50,20,37.5,32,8,40
Dermatitis,multi,GDS2382,50,30,25,32,8,40
Dermatitis,multi,GDS2382,50,40,25,32,8,40
Dermatitis,multi,GDS2484,50,10,0,37,3,40
Dermatitis,multi,GDS2484,50,20,0,37,3,40
Dermatitis,multi,GDS2484,50,30,0,37,3,40
Dermatitis,multi,GDS2484,50,40,0,37,3,40
Dermatitis,multi,GDS2381,60,10,66.6667,34,6,40
Dermatitis,multi,GDS2381,60,20,66.6667,34,6,40
Dermatitis,multi,GDS2381,60,30,66.6667,34,6,40
Dermatitis,multi,GDS2381,60,40,66.6667,34,6,40
Dermatitis,multi,GDS2382,60,10,66.6667,31,9,40
Dermatitis,multi,GDS2382,60,20,66.6667,31,9,40
Dermatitis,multi,GDS2382,60,30,66.6667,31,9,40
Dermatitis,multi,GDS2382,60,40,66.6667,31,9,40
Dermatitis,multi,GDS2484,60,10,0,37,3,40
Dermatitis,multi,GDS2484,60,20,0,37,3,40
Dermatitis,multi,GDS2484,60,30,0,37,3,40
Dermatitis,multi,GDS2484,60,40,0,37,3,40
Dermatitis,multi,GDS2381,70,10,66.6667,34,6,40
Dermatitis,multi,GDS2381,70,20,66.6667,34,6,40
Dermatitis,multi,GDS2381,70,30,66.6667,34,6,40
Dermatitis,multi,GDS2381,70,40,66.6667,34,6,40
Dermatitis,multi,GDS2382,70,10,60,30,10,40
Dermatitis,multi,GDS2382,70,20,40,30,10,40
Dermatitis,multi,GDS2382,70,30,40,30,10,40
Dermatitis,multi,GDS2382,70,40,40,30,10,40
Dermatitis,multi,GDS2484,70,10,25,36,4,40
Dermatitis,multi,GDS2484,70,20,25,36,4,40
Dermatitis,multi,GDS2484,70,30,25,36,4,40
Dermatitis,multi,GDS2484,70,40,25,36,4,40
Dermatitis,multi,GDS2381,80,10,75,32,8,40
Dermatitis,multi,GDS2381,80,20,75,32,8,40
Dermatitis,multi,GDS2381,80,30,75,32,8,40
Dermatitis,multi,GDS2381,80,40,62.5,32,8,40
Dermatitis,multi,GDS2382,80,10,63.6364,29,11,40
Dermatitis,multi,GDS2382,80,20,36.3636,29,11,40
Dermatitis,multi,GDS2382,80,30,27.2727,29,11,40
Dermatitis,multi,GDS2382,80,40,27.2727,29,11,40
Dermatitis,multi,GDS2484,80,10,25,36,4,40
Dermatitis,multi,GDS2484,80,20,25,36,4,40
Dermatitis,multi,GDS2484,80,30,25,36,4,40
Dermatitis,multi,GDS2484,80,40,25,36,4,40
Dermatitis,multi,GDS2381,90,10,66.6667,31,9,40
Dermatitis,multi,GDS2381,90,20,66.6667,31,9,40
Dermatitis,multi,GDS2381,90,30,66.6667,31,9,40
Dermatitis,multi,GDS2381,90,40,66.6667,31,9,40
Dermatitis,multi,GDS2382,90,10,63.6364,29,11,40
Dermatitis,multi,GDS2382,90,20,36.3636,29,11,40
Dermatitis,multi,GDS2382,90,30,27.2727,29,11,40
Dermatitis,multi,GDS2382,90,40,27.2727,29,11,40
Dermatitis,multi,GDS2484,90,10,25,36,4,40
Dermatitis,multi,GDS2484,90,20,25,36,4,40
Dermatitis,multi,GDS2484,90,30,25,36,4,40
Dermatitis,multi,GDS2484,90,40,25,36,4,40
Diabetes,single,GDS3104,10,10,100,56,2,58
Diabetes,single,GDS3104,10,20,100,56,2,58
Diabetes,single,GDS3104,10,30,100,56,2,58
Diabetes,single,GDS3104,10,40,100,56,2,58
Diabetes,single,GDS3104,10,50,100,56,2,58
Diabetes,single,GDS3104,10,60,100,56,2,58
Diabetes,single,GDS3104,10,70,100,56,2,58
Diabetes,single,GDS3104,10,80,100,56,2,58
Diabetes,single,GDS3104,10,90,100,56,2,58
Diabetes,single,GDS3347,10,10,100,19,1,20
Diabetes,single,GDS3347,10,20,100,19,1,20
Diabetes,single,GDS3347,10,30,100,19,1,20
Diabetes,single,GDS3347,10,40,100,19,1,20
Diabetes,single,GDS3347,10,50,100,19,1,20
Diabetes,single,GDS3347,10,60,100,19,1,20
Diabetes,single,GDS3347,10,70,100,19,1,20
Diabetes,single,GDS3347,10,80,100,19,1,20
Diabetes,single,GDS3347,10,90,100,19,1,20
Diabetes,single,GDS3681,10,10,100,18,2,20
Diabetes,single,GDS3681,10,20,100,18,2,20
Diabetes,single,GDS3681,10,30,50,18,2,20
Diabetes,single,GDS3681,10,40,100,18,2,20
Diabetes,single,GDS3681,10,50,50,18,2,20
Diabetes,single,GDS3681,10,60,50,18,2,20
Diabetes,single,GDS3681,10,70,100,18,2,20
Diabetes,single,GDS3681,10,80,100,18,2,20
Diabetes,single,GDS3681,10,90,100,18,2,20
Diabetes,single,GDS961,10,10,0,6,0,6
Diabetes,single,GDS961,10,20,0,6,0,6
Diabetes,single,GDS961,10,30,0,6,0,6
Diabetes,single,GDS961,10,40,0,6,0,6
Diabetes,single,GDS961,10,50,0,6,0,6
Diabetes,single,GDS961,10,60,0,6,0,6
Diabetes,single,GDS961,10,70,0,6,0,6
Diabetes,single,GDS961,10,80,0,6,0,6
Diabetes,single,GDS961,10,90,0,6,0,6
Diabetes,single,GDS3104,20,10,100,53,5,58
Diabetes,single,GDS3104,20,20,100,53,5,58
Diabetes,single,GDS3104,20,30,100,53,5,58
Diabetes,single,GDS3104,20,40,100,53,5,58
Diabetes,single,GDS3104,20,50,100,53,5,58
Diabetes,single,GDS3104,20,60,100,53,5,58
Diabetes,single,GDS3104,20,70,100,53,5,58
Diabetes,single,GDS3104,20,80,100,53,5,58
Diabetes,single,GDS3104,20,90,100,53,5,58
Diabetes,single,GDS3347,20,10,33.3333,17,3,20
Diabetes,single,GDS3347,20,20,66.6667,17,3,20
Diabetes,single,GDS3347,20,30,66.6667,17,3,20
Diabetes,single,GDS3347,20,40,66.6667,17,3,20
Diabetes,single,GDS3347,20,50,66.6667,17,3,20
Diabetes,single,GDS3347,20,60,66.6667,17,3,20
Diabetes,single,GDS3347,20,70,66.6667,17,3,20
Diabetes,single,GDS3347,20,80,66.6667,17,3,20
Diabetes,single,GDS3347,20,90,66.6667,17,3,20
Diabetes,single,GDS3681,20,10,100,17,3,20
Diabetes,single,GDS3681,20,20,66.6667,17,3,20
Diabetes,single,GDS3681,20,30,66.6667,17,3,20
Diabetes,single,GDS3681,20,40,66.6667,17,3,20
Diabetes,single,GDS3681,20,50,100,17,3,20
Diabetes,single,GDS3681,20,60,66.6667,17,3,20
Diabetes,single,GDS3681,20,70,100,17,3,20
Diabetes,single,GDS3681,20,80,66.6667,17,3,20
Diabetes,single,GDS3681,20,90,100,17,3,20
Diabetes,single,GDS961,20,10,100,5,1,6
Diabetes,single,GDS961,20,20,100,5,1,6
Diabetes,single,GDS961,20,30,100,5,1,6
Diabetes,single,GDS961,20,40,100,5,1,6
Diabetes,single,GDS961,20,50,100,5,1,6
Diabetes,single,GDS961,20,60,100,5,1,6
Diabetes,single,GDS961,20,70,100,5,1,6
Diabetes,single,GDS961,20,80,100,5,1,6
Diabetes,single,GDS961,20,90,100,5,1,6
Diabetes,single,GDS3104,30,10,100,50,8,58
Diabetes,single,GDS3104,30,20,100,50,8,58
Diabetes,single,GDS3104,30,30,100,50,8,58
Diabetes,single,GDS3104,30,40,100,50,8,58
Diabetes,single,GDS3104,30,50,100,50,8,58
Diabetes,single,GDS3104,30,60,100,50,8,58
Diabetes,single,GDS3104,30,70,100,50,8,58
Diabetes,single,GDS3104,30,80,100,50,8,58
Diabetes,single,GDS3104,30,90,100,50,8,58
Diabetes,single,GDS3347,30,10,60,15,5,20
Diabetes,single,GDS3347,30,20,60,15,5,20
Diabetes,single,GDS3347,30,30,60,15,5,20
Diabetes,single,GDS3347,30,40,60,15,5,20
Diabetes,single,GDS3347,30,50,40,15,5,20
Diabetes,single,GDS3347,30,60,40,15,5,20
Diabetes,single,GDS3347,30,70,60,15,5,20
Diabetes,single,GDS3347,30,80,60,15,5,20
Diabetes,single,GDS3347,30,90,60,15,5,20
Diabetes,single,GDS3681,30,10,40,15,5,20
Diabetes,single,GDS3681,30,20,60,15,5,20
Diabetes,single,GDS3681,30,30,40,15,5,20
Diabetes,single,GDS3681,30,40,40,15,5,20
Diabetes,single,GDS3681,30,50,60,15,5,20
Diabetes,single,GDS3681,30,60,40,15,5,20
Diabetes,single,GDS3681,30,70,60,15,5,20
Diabetes,single,GDS3681,30,80,60,15,5,20
Diabetes,single,GDS3681,30,90,60,15,5,20
Diabetes,single,GDS961,30,10,100,5,1,6
Diabetes,single,GDS961,30,20,100,5,1,6
Diabetes,single,GDS961,30,30,100,5,1,6
Diabetes,single,GDS961,30,40,100,5,1,6
Diabetes,single,GDS961,30,50,100,5,1,6
Diabetes,single,GDS961,30,60,100,5,1,6
Diabetes,single,GDS961,30,70,100,5,1,6
Diabetes,single,GDS961,30,80,100,5,1,6
Diabetes,single,GDS961,30,90,100,5,1,6
Diabetes,single,GDS3104,40,10,100,48,10,58
Diabetes,single,GDS3104,40,20,88.8889,49,9,58
Diabetes,single,GDS3104,40,30,88.8889,49,9,58
Diabetes,single,GDS3104,40,40,88.8889,49,9,58
Diabetes,single,GDS3104,40,50,88.8889,49,9,58
Diabetes,single,GDS3104,40,60,88.8889,49,9,58
Diabetes,single,GDS3104,40,70,88.8889,49,9,58
Diabetes,single,GDS3104,40,80,88.8889,49,9,58
Diabetes,single,GDS3104,40,90,88.8889,49,9,58
Diabetes,single,GDS3347,40,10,83.3333,14,6,20
Diabetes,single,GDS3347,40,20,66.6667,14,6,20
Diabetes,single,GDS3347,40,30,66.6667,14,6,20
Diabetes,single,GDS3347,40,40,66.6667,14,6,20
Diabetes,single,GDS3347,40,50,66.6667,14,6,20
Diabetes,single,GDS3347,40,60,83.3333,14,6,20
Diabetes,single,GDS3347,40,70,83.3333,14,6,20
Diabetes,single,GDS3347,40,80,66.6667,14,6,20
Diabetes,single,GDS3347,40,90,66.6667,14,6,20
Diabetes,single,GDS3681,40,10,50,14,6,20
Diabetes,single,GDS3681,40,20,66.6667,14,6,20
Diabetes,single,GDS3681,40,30,50,14,6,20
Diabetes,single,GDS3681,40,40,50,14,6,20
Diabetes,single,GDS3681,40,50,50,14,6,20
Diabetes,single,GDS3681,40,60,50,14,6,20
Diabetes,single,GDS3681,40,70,66.6667,14,6,20
Diabetes,single,GDS3681,40,80,66.6667,14,6,20
Diabetes,single,GDS3681,40,90,66.6667,14,6,20
Diabetes,single,GDS961,40,10,100,4,2,6
Diabetes,single,GDS961,40,20,100,4,2,6
Diabetes,single,GDS961,40,30,100,4,2,6
Diabetes,single,GDS961,40,40,100,4,2,6
Diabetes,single,GDS961,40,50,100,4,2,6
Diabetes,single,GDS961,40,60,100,4,2,6
Diabetes,single,GDS961,40,70,100,4,2,6
Diabetes,single,GDS961,40,80,100,4,2,6
Diabetes,single,GDS961,40,90,100,4,2,6
Diabetes,single,GDS3104,50,10,100,47,11,58
Diabetes,single,GDS3104,50,20,88.8889,49,9,58
Diabetes,single,GDS3104,50,30,88.8889,49,9,58
Diabetes,single,GDS3104,50,40,88.8889,49,9,58
Diabetes,single,GDS3104,50,50,88.8889,49,9,58
Diabetes,single,GDS3104,50,60,88.8889,49,9,58
Diabetes,single,GDS3104,50,70,88.8889,49,9,58
Diabetes,single,GDS3104,50,80,88.8889,49,9,58
Diabetes,single,GDS3104,50,90,88.8889,49,9,58
Diabetes,single,GDS3347,50,10,57.1429,13,7,20
Diabetes,single,GDS3347,50,20,71.4286,13,7,20
Diabetes,single,GDS3347,50,30,71.4286,13,7,20
Diabetes,single,GDS3347,50,40,71.4286,13,7,20
Diabetes,single,GDS3347,50,50,71.4286,13,7,20
Diabetes,single,GDS3347,50,60,85.7143,13,7,20
Diabetes,single,GDS3347,50,70,71.4286,13,7,20
Diabetes,single,GDS3347,50,80,71.4286,13,7,20
Diabetes,single,GDS3347,50,90,85.7143,13,7,20
Diabetes,single,GDS3681,50,10,62.5,12,8,20
Diabetes,single,GDS3681,50,20,62.5,12,8,20
Diabetes,single,GDS3681,50,30,62.5,12,8,20
Diabetes,single,GDS3681,50,40,75,12,8,20
Diabetes,single,GDS3681,50,50,75,12,8,20
Diabetes,single,GDS3681,50,60,75,12,8,20
Diabetes,single,GDS3681,50,70,75,12,8,20
Diabetes,single,GDS3681,50,80,75,12,8,20
Diabetes,single,GDS3681,50,90,87.5,12,8,20
Diabetes,single,GDS961,50,10,100,3,3,6
Diabetes,single,GDS961,50,20,100,3,3,6
Diabetes,single,GDS961,50,30,100,3,3,6
Diabetes,single,GDS961,50,40,100,3,3,6
Diabetes,single,GDS961,50,50,100,3,3,6
Diabetes,single,GDS961,50,60,100,3,3,6
Diabetes,single,GDS961,50,70,100,3,3,6
Diabetes,single,GDS961,50,80,100,3,3,6
Diabetes,single,GDS961,50,90,100,3,3,6
Diabetes,single,GDS3104,60,10,92.3077,45,13,58
Diabetes,single,GDS3104,60,20,100,46,12,58
Diabetes,single,GDS3104,60,30,91.6667,46,12,58
Diabetes,single,GDS3104,60,40,91.6667,46,12,58
Diabetes,single,GDS3104,60,50,91.6667,46,12,58
Diabetes,single,GDS3104,60,60,91.6667,46,12,58
Diabetes,single,GDS3104,60,70,91.6667,46,12,58
Diabetes,single,GDS3104,60,80,91.6667,46,12,58
Diabetes,single,GDS3104,60,90,91.6667,46,12,58
Diabetes,single,GDS3347,60,10,75,12,8,20
Diabetes,single,GDS3347,60,20,75,12,8,20
Diabetes,single,GDS3347,60,30,62.5,12,8,20
Diabetes,single,GDS3347,60,40,75,12,8,20
Diabetes,single,GDS3347,60,50,75,12,8,20
Diabetes,single,GDS3347,60,60,75,12,8,20
Diabetes,single,GDS3347,60,70,75,12,8,20
Diabetes,single,GDS3347,60,80,75,12,8,20
Diabetes,single,GDS3347,60,90,75,12,8,20
Diabetes,single,GDS3681,60,10,66.6667,11,9,20
Diabetes,single,GDS3681,60,20,77.7778,11,9,20
Diabetes,single,GDS3681,60,30,88.8889,11,9,20
Diabetes,single,GDS3681,60,40,88.8889,11,9,20
Diabetes,single,GDS3681,60,50,88.8889,11,9,20
Diabetes,single,GDS3681,60,60,88.8889,11,9,20
Diabetes,single,GDS3681,60,70,88.8889,11,9,20
Diabetes,single,GDS3681,60,80,88.8889,11,9,20
Diabetes,single,GDS3681,60,90,88.8889,11,9,20
Diabetes,single,GDS961,60,10,100,3,3,6
Diabetes,single,GDS961,60,20,100,3,3,6
Diabetes,single,GDS961,60,30,100,3,3,6
Diabetes,single,GDS961,60,40,100,3,3,6
Diabetes,single,GDS961,60,50,100,3,3,6
Diabetes,single,GDS961,60,60,100,3,3,6
Diabetes,single,GDS961,60,70,100,3,3,6
Diabetes,single,GDS961,60,80,100,3,3,6
Diabetes,single,GDS961,60,90,100,3,3,6
Diabetes,single,GDS3104,70,10,93.3333,43,15,58
Diabetes,single,GDS3104,70,20,100,44,14,58
Diabetes,single,GDS3104,70,30,92.8571,44,14,58
Diabetes,single,GDS3104,70,40,92.8571,44,14,58
Diabetes,single,GDS3104,70,50,92.8571,44,14,58
Diabetes,single,GDS3104,70,60,92.8571,44,14,58
Diabetes,single,GDS3104,70,70,92.8571,44,14,58
Diabetes,single,GDS3104,70,80,92.8571,44,14,58
Diabetes,single,GDS3104,70,90,92.8571,44,14,58
Diabetes,single,GDS3347,70,10,50,10,10,20
Diabetes,single,GDS3347,70,20,80,10,10,20
Diabetes,single,GDS3347,70,30,80,10,10,20
Diabetes,single,GDS3347,70,40,80,10,10,20
Diabetes,single,GDS3347,70,50,80,10,10,20
Diabetes,single,GDS3347,70,60,80,10,10,20
Diabetes,single,GDS3347,70,70,80,10,10,20
Diabetes,single,GDS3347,70,80,80,10,10,20
Diabetes,single,GDS3347,70,90,80,10,10,20
Diabetes,single,GDS3681,70,10,80,10,10,20
Diabetes,single,GDS3681,70,20,80,10,10,20
Diabetes,single,GDS3681,70,30,80,10,10,20
Diabetes,single,GDS3681,70,40,80,10,10,20
Diabetes,single,GDS3681,70,50,70,10,10,20
Diabetes,single,GDS3681,70,60,70,10,10,20
Diabetes,single,GDS3681,70,70,80,10,10,20
Diabetes,single,GDS3681,70,80,80,10,10,20
Diabetes,single,GDS3681,70,90,70,10,10,20
Diabetes,single,GDS961,70,10,75,2,4,6
Diabetes,single,GDS961,70,20,100,2,4,6
Diabetes,single,GDS961,70,30,100,2,4,6
Diabetes,single,GDS961,70,40,100,2,4,6
Diabetes,single,GDS961,70,50,100,2,4,6
Diabetes,single,GDS961,70,60,100,2,4,6
Diabetes,single,GDS961,70,70,100,2,4,6
Diabetes,single,GDS961,70,80,100,2,4,6
Diabetes,single,GDS961,70,90,100,2,4,6
Diabetes,single,GDS3104,80,10,100,42,16,58
Diabetes,single,GDS3104,80,20,87.5,42,16,58
Diabetes,single,GDS3104,80,30,93.75,42,16,58
Diabetes,single,GDS3104,80,40,87.5,42,16,58
Diabetes,single,GDS3104,80,50,87.5,42,16,58
Diabetes,single,GDS3104,80,60,87.5,42,16,58
Diabetes,single,GDS3104,80,70,87.5,42,16,58
Diabetes,single,GDS3104,80,80,87.5,42,16,58
Diabetes,single,GDS3104,80,90,87.5,42,16,58
Diabetes,single,GDS3347,80,10,72.7273,9,11,20
Diabetes,single,GDS3347,80,20,72.7273,9,11,20
Diabetes,single,GDS3347,80,30,81.8182,9,11,20
Diabetes,single,GDS3347,80,40,81.8182,9,11,20
Diabetes,single,GDS3347,80,50,81.8182,9,11,20
Diabetes,single,GDS3347,80,60,81.8182,9,11,20
Diabetes,single,GDS3347,80,70,81.8182,9,11,20
Diabetes,single,GDS3347,80,80,81.8182,9,11,20
Diabetes,single,GDS3347,80,90,81.8182,9,11,20
Diabetes,single,GDS3681,80,10,81.8182,9,11,20
Diabetes,single,GDS3681,80,20,81.8182,9,11,20
Diabetes,single,GDS3681,80,30,72.7273,9,11,20
Diabetes,single,GDS3681,80,40,72.7273,9,11,20
Diabetes,single,GDS3681,80,50,72.7273,9,11,20
Diabetes,single,GDS3681,80,60,72.7273,9,11,20
Diabetes,single,GDS3681,80,70,72.7273,9,11,20
Diabetes,single,GDS3681,80,80,72.7273,9,11,20
Diabetes,single,GDS3681,80,90,72.7273,9,11,20
Diabetes,single,GDS961,80,10,75,2,4,6
Diabetes,single,GDS961,80,20,100,2,4,6
Diabetes,single,GDS961,80,30,100,2,4,6
Diabetes,single,GDS961,80,40,100,2,4,6
Diabetes,single,GDS961,80,50,100,2,4,6
Diabetes,single,GDS961,80,60,100,2,4,6
Diabetes,single,GDS961,80,70,100,2,4,6
Diabetes,single,GDS961,80,80,100,2,4,6
Diabetes,single,GDS961,80,90,100,2,4,6
Diabetes,single,GDS3104,90,10,100,39,19,58
Diabetes,single,GDS3104,90,20,94.7368,39,19,58
Diabetes,single,GDS3104,90,30,89.4737,39,19,58
Diabetes,single,GDS3104,90,40,89.4737,39,19,58
Diabetes,single,GDS3104,90,50,89.4737,39,19,58
Diabetes,single,GDS3104,90,60,89.4737,39,19,58
Diabetes,single,GDS3104,90,70,89.4737,39,19,58
Diabetes,single,GDS3104,90,80,89.4737,39,19,58
Diabetes,single,GDS3104,90,90,89.4737,39,19,58
Diabetes,single,GDS3347,90,10,46.1538,7,13,20
Diabetes,single,GDS3347,90,20,69.2308,7,13,20
Diabetes,single,GDS3347,90,30,61.5385,7,13,20
Diabetes,single,GDS3347,90,40,61.5385,7,13,20
Diabetes,single,GDS3347,90,50,61.5385,7,13,20
Diabetes,single,GDS3347,90,60,61.5385,7,13,20
Diabetes,single,GDS3347,90,70,76.9231,7,13,20
Diabetes,single,GDS3347,90,80,76.9231,7,13,20
Diabetes,single,GDS3347,90,90,76.9231,7,13,20
Diabetes,single,GDS3681,90,10,69.2308,7,13,20
Diabetes,single,GDS3681,90,20,76.9231,7,13,20
Diabetes,single,GDS3681,90,30,61.5385,7,13,20
Diabetes,single,GDS3681,90,40,61.5385,7,13,20
Diabetes,single,GDS3681,90,50,61.5385,7,13,20
Diabetes,single,GDS3681,90,60,61.5385,7,13,20
Diabetes,single,GDS3681,90,70,61.5385,7,13,20
Diabetes,single,GDS3681,90,80,61.5385,7,13,20
Diabetes,single,GDS3681,90,90,61.5385,7,13,20
Diabetes,single,GDS961,90,10,75,2,4,6
Diabetes,single,GDS961,90,20,100,2,4,6
Diabetes,single,GDS961,90,30,100,2,4,6
Diabetes,single,GDS961,90,40,100,2,4,6
Diabetes,single,GDS961,90,50,100,2,4,6
Diabetes,single,GDS961,90,60,100,2,4,6
Diabetes,single,GDS961,90,70,100,2,4,6
Diabetes,single,GDS961,90,80,100,2,4,6
Diabetes,single,GDS961,90,90,100,2,4,6
Diabetes,multi,GDS3104,10,10,50,73,2,75
Diabetes,multi,GDS3104,10,20,50,73,2,75
Diabetes,multi,GDS3104,10,30,50,73,2,75
Diabetes,multi,GDS3104,10,40,50,73,2,75
Diabetes,multi,GDS3104,10,50,50,73,2,75
Diabetes,multi,GDS3104,10,60,50,73,2,75
Diabetes,multi,GDS3347,10,10,0,74,1,75
Diabetes,multi,GDS3347,10,20,0,74,1,75
Diabetes,multi,GDS3347,10,30,0,74,1,75
Diabetes,multi,GDS3347,10,40,0,74,1,75
Diabetes,multi,GDS3347,10,50,0,74,1,75
Diabetes,multi,GDS3347,10,60,0,74,1,75
Diabetes,multi,GDS3681,10,10,50,73,2,75
Diabetes,multi,GDS3681,10,20,50,73,2,75
Diabetes,multi,GDS3681,10,30,50,73,2,75
Diabetes,multi,GDS3681,10,40,50,73,2,75
Diabetes,multi,GDS3681,10,50,50,73,2,75
Diabetes,multi,GDS3681,10,60,50,73,2,75
Diabetes,multi,GDS961,10,10,0,75,0,75
Diabetes,multi,GDS961,10,20,0,75,0,75
Diabetes,multi,GDS961,10,30,0,75,0,75
Diabetes,multi,GDS961,10,40,0,75,0,75
Diabetes,multi,GDS961,10,50,0,75,0,75
Diabetes,multi,GDS961,10,60,0,75,0,75
Diabetes,multi,GDS3104,20,10,60,70,5,75
Diabetes,multi,GDS3104,20,20,60,70,5,75
Diabetes,multi,GDS3104,20,30,60,70,5,75
Diabetes,multi,GDS3104,20,40,40,70,5,75
Diabetes,multi,GDS3104,20,50,60,70,5,75
Diabetes,multi,GDS3104,20,60,40,70,5,75
Diabetes,multi,GDS3347,20,10,66.6667,72,3,75
Diabetes,multi,GDS3347,20,20,66.6667,72,3,75
Diabetes,multi,GDS3347,20,30,66.6667,72,3,75
Diabetes,multi,GDS3347,20,40,66.6667,72,3,75
Diabetes,multi,GDS3347,20,50,66.6667,72,3,75
Diabetes,multi,GDS3347,20,60,66.6667,72,3,75
Diabetes,multi,GDS3681,20,10,66.6667,72,3,75
Diabetes,multi,GDS3681,20,20,66.6667,72,3,75
Diabetes,multi,GDS3681,20,30,66.6667,72,3,75
Diabetes,multi,GDS3681,20,40,66.6667,72,3,75
Diabetes,multi,GDS3681,20,50,66.6667,72,3,75
Diabetes,multi,GDS3681,20,60,66.6667,72,3,75
Diabetes,multi,GDS961,20,10,0,74,1,75
Diabetes,multi,GDS961,20,20,0,74,1,75
Diabetes,multi,GDS961,20,30,0,74,1,75
Diabetes,multi,GDS961,20,40,0,74,1,75
Diabetes,multi,GDS961,20,50,100,74,1,75
Diabetes,multi,GDS961,20,60,100,74,1,75
Diabetes,multi,GDS3104,30,10,75,67,8,75
Diabetes,multi,GDS3104,30,20,62.5,67,8,75
Diabetes,multi,GDS3104,30,30,37.5,67,8,75
Diabetes,multi,GDS3104,30,40,25,67,8,75
Diabetes,multi,GDS3104,30,50,25,67,8,75
Diabetes,multi,GDS3104,30,60,25,67,8,75
Diabetes,multi,GDS3347,30,10,60,70,5,75
Diabetes,multi,GDS3347,30,20,60,70,5,75
Diabetes,multi,GDS3347,30,30,60,70,5,75
Diabetes,multi,GDS3347,30,40,60,70,5,75
Diabetes,multi,GDS3347,30,50,60,70,5,75
Diabetes,multi,GDS3347,30,60,60,70,5,75
Diabetes,multi,GDS3681,30,10,80,70,5,75
Diabetes,multi,GDS3681,30,20,80,70,5,75
Diabetes,multi,GDS3681,30,30,80,70,5,75
Diabetes,multi,GDS3681,30,40,80,70,5,75
Diabetes,multi,GDS3681,30,50,20,70,5,75
Diabetes,multi,GDS3681,30,60,20,70,5,75
